--- MoorPy Soil Input File ---
nGridX 100
nGridY 99
        -4757.64 -4675.84 -4594.04 -4512.24 -4430.44 -4348.64 -4266.84 -4185.04 -4103.24 -4021.44 -3939.64 -3857.84 -3776.04 -3694.24 -3612.44 -3530.64 -3448.84 -3367.04 -3285.24 -3203.44 -3121.64 -3039.84 -2958.04 -2876.24 -2794.44 -2712.64 -2630.84 -2549.04 -2467.24 -2385.44 -2303.64 -2221.84 -2140.04 -2058.23 -1976.43 -1894.63 -1812.83 -1731.03 -1649.23 -1567.43 -1485.63 -1403.83 -1322.03 -1240.23 -1158.43 -1076.63 -994.83 -913.03 -831.23 -749.43 -667.63 -585.83 -504.03 -422.23 -340.43 -258.63 -176.83 -95.03 -13.23 68.57 150.37 232.17 313.97 395.77 477.57 559.37 641.17 722.97 804.77 886.58 968.38 1050.18 1131.98 1213.78 1295.58 1377.38 1459.18 1540.98 1622.78 1704.58 1786.38 1868.18 1949.98 2031.78 2113.58 2195.38 2277.18 2358.98 2440.78 2522.58 2604.38 2686.18 2767.98 2849.78 2931.58 3013.38 3095.18 3176.98 3258.78 3340.58
-3541.22 mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_4    mud_4    mud_4    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_2    mud_2    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_1    mud_1
-3461.74 mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_4    mud_4    mud_4    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_2    mud_2    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_1    mud_1
-3382.26 mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_4    mud_4    mud_4    mud_4    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_2    mud_2    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_1    mud_1
-3302.77 mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_4    mud_4    mud_4    mud_4    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_2    mud_2    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_1
-3223.29 mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_4    mud_4    mud_4    mud_4    mud_4    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_2    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_1
-3143.81 mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_4    mud_4    mud_4    mud_4    mud_4    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_1
-3064.33 mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_4    mud_4    mud_4    mud_4    mud_4    mud_4    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_2    mud_2    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_1    mud_1    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_1    mud_1    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_1
-2984.84 mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_4    mud_4    mud_4    mud_4    mud_4    mud_4    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_2    mud_2    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_1    mud_1    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_1    mud_1    mud_1    mud_1    mud_1    mud_1    mud_2    mud_2    mud_2    mud_2    mud_2
-2905.36 mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_4    mud_4    mud_4    mud_4    mud_4    mud_4    mud_4    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_2    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_1    mud_1    mud_1    mud_1    mud_2    mud_2    mud_2    mud_2    mud_2    mud_1    mud_1    mud_1    mud_1    mud_1    mud_1    mud_1    mud_1    mud_2    mud_2    mud_2
-2825.88 mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_4    mud_4    mud_4    mud_4    mud_4    mud_4    mud_4    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_1    mud_1    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_1    mud_1    mud_1    mud_1    mud_1    mud_1    mud_1    mud_1    mud_1    mud_2    mud_2
-2746.40 mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_4    mud_4    mud_4    mud_4    mud_4    mud_4    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_4    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_2    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_1    mud_1    mud_1    mud_1    mud_1    mud_1    mud_1    mud_1    mud_1    mud_1    mud_2
-2666.92 mud_4    mud_4    mud_3    mud_3    mud_3    mud_3    mud_3    mud_4    mud_4    mud_4    mud_4    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_4    mud_4    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_1    mud_1    mud_1    mud_1    mud_1    mud_1    mud_1    mud_1    mud_1    mud_1
-2587.43 mud_4    mud_4    mud_4    mud_3    mud_3    mud_3    mud_3    mud_4    mud_4    mud_4    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_4    mud_4    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_1    mud_1    mud_1    mud_1    mud_1    mud_1    mud_1    mud_1    mud_1    mud_1
-2507.95 mud_4    mud_4    mud_4    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_4    mud_4    mud_4    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_1    mud_1    mud_1    mud_1    mud_1    mud_1    mud_1    mud_1    mud_1
-2428.47 mud_4    mud_4    mud_4    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_4    mud_4    mud_4    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_3    mud_3    mud_3    mud_3    mud_3    mud_3    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_2    mud_1    mud_1    mud_1    mud_1    mud_1    mud_1    mud_1    mud_1
